Handle,Vendor,Title,Body (HTML),Vendor.1,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Status,Marcas usadas,Modelos usados,Cilindrajes usados,Detalles por tag
caja-de-cambios-eco-deluxe-crown,100010859,"CAJA DE CAMBIOS ECO DELUXE ""CROWN""",,100010859,,Producto,"andina, Caja de Cambios, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,93.0,0.0,shopify,0.0,deny,manual,54013.0,,True,True,100010859,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Caja, Productos, Repuestos","CAJA, NO",,"Andina, Caja, CAJA, Productos, NO, Repuestos"
caja-de-cambios-eco-100-crown,100010858,"CAJA DE CAMBIOS ECO-100 ""CROWN""",,100010858,,Producto,"andina, Caja de Cambios, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,92.0,0.0,shopify,0.0,deny,manual,53502.0,,True,True,100010858,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Caja, Productos, Repuestos","CAJA, NO",,"Andina, Caja, CAJA, Productos, NO, Repuestos"
caja-de-cambios-nxr-bross-crown,100010857,"CAJA DE CAMBIOS NXR BROSS ""CROWN""",,100010857,,Producto,"andina, Caja de Cambios, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,91.0,0.0,shopify,0.0,deny,manual,97300.0,,True,True,100010857,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Caja, Productos, Repuestos","CAJA, NO",,"Andina, Caja, CAJA, Productos, NO, Repuestos"
cadenilla-distribucion-discover-100-crown,100010814,"CADENILLA DISTRIBUCION DISCOVER-100 ""CROWN""",,100010814,,Producto,"andina, Cadenilla, casa800, Disco, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,90.0,0.0,shopify,0.0,deny,manual,6757.0,,True,True,100010814,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Cadenilla, Disco, Productos, Repuestos",NO,,"Andina, Cadenilla, Disco, Productos, NO, Repuestos"
cadenilla-distribucion-fz-16-crown,100010813,"CADENILLA DISTRIBUCION FZ-16 ""CROWN""",,100010813,,Producto,"andina, Cadenilla, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,89.0,0.0,shopify,0.0,deny,manual,7894.0,,True,True,100010813,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Cadenilla, Productos, Repuestos",NO,,"Andina, Cadenilla, Productos, NO, Repuestos"
cadenilla-distribucion-bws-125-crown,100010812,"CADENILLA DISTRIBUCION BWS-125 ""CROWN""",,100010812,,Producto,"andina, Cadenilla, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,88.0,0.0,shopify,0.0,deny,manual,8328.0,,True,True,100010812,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Cadenilla, Productos, Repuestos",NO,,"Andina, Cadenilla, Productos, NO, Repuestos"
cadenilla-distribucion-libero-crown,100010811,"CADENILLA DISTRIBUCION LIBERO ""CROWN""",,100010811,,Producto,"andina, Cadenilla, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,87.0,0.0,shopify,0.0,deny,manual,4863.0,,True,True,100010811,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Cadenilla, Productos, Repuestos",NO,,"Andina, Cadenilla, Productos, NO, Repuestos"
cadenilla-distribucion-akt125-flex-crown,100010810,"CADENILLA DISTRIBUCION AKT125 FLEX ""CROWN""",,100010810,,Producto,"andina, Cadenilla, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,86.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,100010810,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Cadenilla, Productos, Repuestos",NO,,"Andina, Cadenilla, Productos, NO, Repuestos"
cadenilla-distribucion-pulsar-135ls-crown,100010809,"CADENILLA DISTRIBUCION PULSAR-135LS ""CROWN""",,100010809,,Producto,"andina, Cadenilla, casa800, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,85.0,0.0,shopify,0.0,deny,manual,6983.0,,True,True,100010809,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Cadenilla, Productos, Repuestos",NO,,"Andina, Cadenilla, Productos, NO, Repuestos"
cadenilla-distribucion-best-125-crown,100010808,"CADENILLA DISTRIBUCION BEST-125 ""CROWN""",,100010808,,Producto,"andina, Cadenilla, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,84.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,100010808,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Cadenilla, Productos, Repuestos",NO,,"Andina, Cadenilla, Productos, NO, Repuestos"
cadenilla-distribucion-xl-200-crown,100010807,"CADENILLA DISTRIBUCION XL-200 ""CROWN""",,100010807,,Producto,"andina, Cadenilla, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,83.0,0.0,shopify,0.0,deny,manual,8824.0,,True,True,100010807,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Cadenilla, Productos, Repuestos",NO,,"Andina, Cadenilla, Productos, NO, Repuestos"
cadenilla-distribucion-gy6-125-crown,100010806,"CADENILLA DISTRIBUCION GY6-125 ""CROWN""",,100010806,,Producto,"andina, Cadenilla, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,82.0,0.0,shopify,0.0,deny,manual,7872.0,,True,True,100010806,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Cadenilla, Productos, Repuestos",NO,,"Andina, Cadenilla, Productos, NO, Repuestos"
cadenilla-distribucion-vivax-115-crown,100010805,"CADENILLA DISTRIBUCION VIVAX-115 ""CROWN""",,100010805,,Producto,"andina, Cadenilla, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,81.0,0.0,shopify,0.0,deny,manual,8062.0,,True,True,100010805,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Cadenilla, Productos, Repuestos",NO,,"Andina, Cadenilla, Productos, NO, Repuestos"
cadenilla-distribucion-cd-100-crown,100010804,"CADENILLA DISTRIBUCION CD-100 ""CROWN""",,100010804,,Producto,"andina, Cadenilla, casa800, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,80.0,0.0,shopify,0.0,deny,manual,5405.0,,True,True,100010804,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Cadenilla, Productos, Repuestos",NO,,"Andina, Cadenilla, Productos, NO, Repuestos"
cadenilla-distribucion-cbz-160-crown,100010803,"CADENILLA DISTRIBUCION CBZ-160 ""CROWN""",,100010803,,Producto,"andina, Cadenilla, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,79.0,0.0,shopify,0.0,deny,manual,9296.0,,True,True,100010803,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Cadenilla, Productos, Repuestos",NO,,"Andina, Cadenilla, Productos, NO, Repuestos"
cadenilla-distribucion-cbf-150-crown,100010802,"CADENILLA DISTRIBUCION CBF-150 ""CROWN""",,100010802,,Producto,"andina, Cadenilla, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,78.0,0.0,shopify,0.0,deny,manual,8328.0,,True,True,100010802,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Cadenilla, Productos, Repuestos",NO,,"Andina, Cadenilla, Productos, NO, Repuestos"
cadenilla-distribucion-agility-125-crown,100010801,"CADENILLA DISTRIBUCION AGILITY-125 ""CROWN""",,100010801,,Producto,"andina, Cadenilla, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,77.0,0.0,shopify,0.0,deny,manual,8328.0,,True,True,100010801,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Cadenilla, Productos, Repuestos",NO,,"Andina, Cadenilla, Productos, NO, Repuestos"
cadenilla-distribucion-cb-110-crown,100010800,"CADENILLA DISTRIBUCION CB-110 ""CROWN""",,100010800,,Producto,"andina, Cadenilla, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,76.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,100010800,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Cadenilla, Productos, Repuestos",NO,,"Andina, Cadenilla, Productos, NO, Repuestos"
cadenilla-arranque-akt-110-crown,100010795,"CADENILLA ARRANQUE AKT-110 ""CROWN""",,100010795,,Producto,"andina, Cadenilla, casa800, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,75.0,0.0,shopify,0.0,deny,manual,6400.0,,True,True,100010795,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Cadenilla, Productos, Repuestos",NO,,"Andina, Cadenilla, Productos, NO, Repuestos"
cadenilla-bomba-de-aceite-scooter-125-crown,100010790,"CADENILLA BOMBA DE ACEITE SCOOTER-125 ""CROWN""",,100010790,,Producto,"andina, Cadenilla, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,74.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,100010790,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Cadenilla, Productos, Repuestos",NO,,"Andina, Cadenilla, Productos, NO, Repuestos"
cable-velocimetro-complet-eco-deluxe-crown,100010689,"CABLE VELOCIMETRO COMPLET ECO DELUXE ""CROWN""",,100010689,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,73.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,100010689,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
brazo-tensor-cadena-de-levas-cb-110-crown,100010441,"BRAZO TENSOR CADENA DE LEVAS CB-110 ""CROWN""",,100010441,,Producto,"andina, casa100, productos no fabricados, repuestos, Tensor,",False,Title,Default Title,,,,,,,,72.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,100010441,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos, Tensor",NO,,"Andina, Productos, NO, Repuestos, Tensor"
brazo-oscilante-cg-125-crown,100010438,"BRAZO OSCILANTE CG-125 ""CROWN""",,100010438,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,71.0,0.0,shopify,0.0,deny,manual,11686.0,,True,True,100010438,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
bomba-de-freno-c-manigueta-gs-125-crown,100010431,"BOMBA DE FRENO C/MANIGUETA GS-125 ""CROWN""",,100010431,,Producto,"andina, casa100, Manigueta, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,70.0,0.0,shopify,0.0,deny,manual,18001.0,,True,True,100010431,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Manigueta, Productos, Repuestos",NO,,"Andina, Manigueta, Productos, NO, Repuestos"
bomba-de-aceite-ax-100-crown,100010428,"BOMBA DE ACEITE AX-100 ""CROWN""",,100010428,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,69.0,0.0,shopify,0.0,deny,manual,26182.0,,True,True,100010428,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
bomba-de-aceite-cbf-150-crown,100010423,"BOMBA DE ACEITE CBF-150 ""CROWN""",,100010423,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,68.0,0.0,shopify,0.0,deny,manual,14820.0,,True,True,100010423,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
bomba-de-aceite-akt-125-evo-crown,100010416,"BOMBA DE ACEITE AKT-125 EVO ""CROWN""",,100010416,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,67.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,100010416,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
bomba-de-aceite-akt-125-crown,100010415,"BOMBA DE ACEITE AKT-125 ""CROWN""",,100010415,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,66.0,0.0,shopify,0.0,deny,manual,14063.0,,True,True,100010415,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
bobina-pulsora-akt-125-crown,100010385,"BOBINA PULSORA AKT-125 ""CROWN""",,100010385,,Producto,"andina, casa800, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,65.0,0.0,shopify,0.0,deny,manual,4590.0,,True,True,100010385,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
bobina-pulsora-eco-deluxe-crown,100010382,"BOBINA PULSORA ECO DELUXE ""CROWN""",,100010382,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,64.0,0.0,shopify,0.0,deny,manual,5300.0,,True,True,100010382,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
bobina-pulsora-cd-100-crown,100010381,"BOBINA PULSORA CD-100 ""CROWN""",,100010381,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,63.0,0.0,shopify,0.0,deny,manual,5260.0,,True,True,100010381,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
bobina-pulsora-gs-125-crown,100010380,"BOBINA PULSORA GS-125 ""CROWN""",,100010380,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,62.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,100010380,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
bobina-pulsora-ak-110-crown,100010379,"BOBINA PULSORA AK-110 ""CROWN""",,100010379,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,61.0,0.0,shopify,0.0,deny,manual,5280.0,,True,True,100010379,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
bobina-pulsora-c-90cwr-crown,100010378,"BOBINA PULSORA C-90CWR ""CROWN""",,100010378,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,60.0,0.0,shopify,0.0,deny,manual,3376.0,,True,True,100010378,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
bobina-pulsora-scooter-crown,100010377,"BOBINA PULSORA SCOOTER ""CROWN""",,100010377,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,59.0,0.0,shopify,0.0,deny,manual,3320.0,,True,True,100010377,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
bobina-de-encendido-boxer-crown,100010370,"BOBINA DE ENCENDIDO BOXER ""CROWN""",,100010370,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,58.0,0.0,shopify,0.0,deny,manual,7473.0,,True,True,100010370,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
bobina-de-alta-c-90-cwr-crown,100010369,"BOBINA DE ALTA C-90 CWR ""CROWN""",,100010369,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,57.0,0.0,shopify,0.0,deny,manual,13220.0,,True,True,100010369,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
bobina-de-alta-gy6-125-crown,100010368,"BOBINA DE ALTA GY6-125 ""CROWN""",,100010368,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,56.0,0.0,shopify,0.0,deny,manual,13200.0,,True,True,100010368,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
bobina-de-alta-izquierda-pulsar-135-ls-crown,100010362,"BOBINA DE ALTA  IZQUIERDA PULSAR 135 LS ""CROWN""",,100010362,,Producto,"andina, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,55.0,0.0,shopify,0.0,deny,manual,13100.0,,True,True,100010362,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
bobina-de-alta-eco-100-crown,100010361,"BOBINA DE ALTA ECO-100 ""CROWN""",,100010361,,Producto,"andina, casa800, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,54.0,0.0,shopify,0.0,deny,manual,17960.0,,True,True,100010361,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
bobina-de-alta-ax-100-crown,100010357,"BOBINA DE ALTA AX-100 ""CROWN""",,100010357,,Producto,"andina, casa800, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,53.0,0.0,shopify,0.0,deny,manual,16850.0,,True,True,100010357,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
barra-telescopica-juego-x-2-cbf-150-crown,100010288,"BARRA TELESCOPICA (JUEGO X 2) CBF-150 ""CROWN""",,100010288,,Producto,"andina, Barra Telescópica, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,52.0,0.0,shopify,0.0,deny,manual,51319.0,,True,True,100010288,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Barra, Productos, Repuestos",NO,,"Andina, Barra, Productos, NO, Repuestos"
barra-telescopica-juego-x-2-pulsar-180-crown,100010287,"BARRA TELESCOPICA (JUEGO X 2) PULSAR-180 ""CROWN""",,100010287,,Producto,"andina, Barra Telescópica, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,51.0,0.0,shopify,0.0,deny,manual,51116.0,,True,True,100010287,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Barra, Productos, Repuestos",NO,,"Andina, Barra, Productos, NO, Repuestos"
barra-telescopica-juego-x-2-akt-110-crown,100010286,"BARRA TELESCOPICA (JUEGO X 2 ) AKT-110 ""CROWN""",,100010286,,Producto,"andina, Barra Telescópica, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,50.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,100010286,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Barra, Productos, Repuestos",NO,,"Andina, Barra, Productos, NO, Repuestos"
barra-telescopica-juego-x-2-akt-125s-crown,100010285,"BARRA TELESCOPICA (JUEGO X 2) AKT-125S ""CROWN""",,100010285,,Producto,"andina, Barra Telescópica, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,49.0,0.0,shopify,0.0,deny,manual,45011.0,,True,True,100010285,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Barra, Productos, Repuestos",NO,,"Andina, Barra, Productos, NO, Repuestos"
barra-telescopica-juego-x-2-cbz-160-crown,100010284,"BARRA TELESCOPICA (JUEGO X 2) CBZ-160 ""CROWN""",,100010284,,Producto,"andina, Barra Telescópica, casa800, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,48.0,0.0,shopify,0.0,deny,manual,59084.0,,True,True,100010284,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Barra, Productos, Repuestos",NO,,"Andina, Barra, Productos, NO, Repuestos"
barra-telescopica-juego-x-2-cb-110-crown,100010283,"BARRA TELESCOPICA (JUEGO X 2) CB-110 ""CROWN""",,100010283,,Producto,"andina, Barra Telescópica, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,47.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,100010283,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Barra, Productos, Repuestos",NO,,"Andina, Barra, Productos, NO, Repuestos"
barra-telescopica-juego-x-2-eco-100-crown,100010282,"BARRA TELESCOPICA (JUEGO X 2 ) ECO-100 ""CROWN""",,100010282,,Producto,"andina, Barra Telescópica, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,46.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,100010282,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Barra, Productos, Repuestos",NO,,"Andina, Barra, Productos, NO, Repuestos"
barra-telescopica-juego-x-2-boxer-ct100-crown,100010281,"BARRA TELESCOPICA (JUEGO X 2) BOXER CT100 ""CROWN""",,100010281,,Producto,"andina, Barra Telescópica, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,45.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,100010281,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Barra, Productos, Repuestos",NO,,"Andina, Barra, Productos, NO, Repuestos"
barra-telescopica-juego-x-2-discover-135-crown,100010280,"BARRA TELESCOPICA (JUEGO X 2) DISCOVER-135 ""CROWN""",,100010280,,Producto,"andina, Barra Telescópica, casa100, Disco, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,44.0,0.0,shopify,0.0,deny,manual,64922.0,,True,True,100010280,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Barra, Disco, Productos, Repuestos",NO,,"Andina, Barra, Disco, Productos, NO, Repuestos"
balinera-de-clutch-boxer-crown,100010275,"BALINERA DE CLUTCH BOXER ""CROWN""",,100010275,,Producto,"andina, Balinera, casa100, Clutch, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,43.0,0.0,shopify,0.0,deny,manual,3150.0,,True,True,100010275,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Balinera, Clutch, Productos, Repuestos",NO,,"Andina, Balinera, Clutch, Productos, NO, Repuestos"
balancin-superior-xlr-nxr-125-bros-crown,100010232,"BALANCIN SUPERIOR XLR/NXR 125 BROS ""CROWN""",,100010232,,Producto,"andina, Balancín, casa800, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,42.0,0.0,shopify,0.0,deny,manual,25105.0,,True,True,100010232,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
balancin-superior-akt-125-evo-crown,100010231,"BALANCIN SUPERIOR AKT-125 EVO ""CROWN""",,100010231,,Producto,"andina, Balancín, casa800, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,41.0,0.0,shopify,0.0,deny,manual,28800.0,,True,True,100010231,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
balancin-superior-akt-125-crown,100010230,"BALANCIN SUPERIOR AKT-125 ""CROWN""",,100010230,,Producto,"andina, Balancín, casa100, productos no fabricados, repuestos, AKT-125S, 125-TT, 150-TT, SL, NKD, XLR-125, AKT-200 SM, XM",True,Title,Default Title,,,,,,,,40.0,0.0,shopify,43.0,deny,manual,18100.0,,True,True,100010230,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/100010230.jpg?v=1752156554,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Akt, Andina, Nkd, Productos, Repuestos, Xlr","AKT, NKD, NO, SL, TT, XLR, XM","125, 150, 200","Andina, Productos, NO, Repuestos, Akt, AKT, TT, 125, TT, 150, SL, Nkd, NKD, Xlr, XLR, 125, Akt, AKT, 200, XM"
balancin-inferior-akt-125-crown,100010225,"BALANCIN INFERIOR AKT-125 ""CROWN""",,100010225,,Producto,"andina, Balancín, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,39.0,0.0,shopify,0.0,deny,manual,12769.0,,True,True,100010225,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
balancin-admision-escape-tvs-160-apache-crown,100010215,"BALANCIN ADMISION ESCAPE TVS-160 APACHE ""CROWN""",,100010215,,Producto,"andina, Balancín, casa800, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,38.0,0.0,shopify,0.0,deny,manual,22291.0,,True,True,100010215,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
