Handle,Title,Body (HTML),Vendor,ORDEN,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Status
guaya-velocimetro-cb-110-original-honda-1,"nan.700011700 GUAYA VELOCIMETRO CB-110 ""ORIGINAL HONDA""",,700011700,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3617.0,0.0,shopify,59.0,deny,manual,15600.0,,True,True,700011700,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
guaya-freno-delantero-cb-110-original-honda-1,"nan.700011690 GUAYA FRENO DELANTERO CB-110 ""ORIGINAL HONDA""",,700011690,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3616.0,0.0,shopify,101.0,deny,manual,13800.0,,True,True,700011690,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
guaya-clutch-cb-160f-original-honda-1,"27.0.700011675 GUAYA CLUTCH CB-160F ""ORIGINAL HONDA""",,700011675,,,Producto,"Andina, Clutch, Productos, Repuestos",False,Title,Default Title,,,,,,,,3615.0,0.0,shopify,30.0,deny,manual,15900.0,,True,True,700011675,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
guaya-clutch-cb-110-original-honda-1,"27.0.700011674 GUAYA CLUTCH CB-110 ""ORIGINAL HONDA""",,700011674,,,Producto,"Andina, Clutch, Productos, Repuestos",False,Title,Default Title,,,,,,,,3614.0,0.0,shopify,97.0,deny,manual,17500.0,,True,True,700011674,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
guaya-clutch-pulsar-200ns-genuine-bajaj-1,"27.0.700011673 GUAYA CLUTCH PULSAR-200NS ""GENUINE BAJAJ""",,700011673,,,Producto,"Andina, Clutch, Productos, Repuestos",False,Title,Default Title,,,,,,,,3613.0,0.0,shopify,0.0,deny,manual,16800.0,,True,True,700011673,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
guaya-clutch-discover-125st-genuine-bajaj,"27.0.700011672 GUAYA CLUTCH DISCOVER-125ST ""GENUINE BAJAJ""",,700011672,,,Producto,"Andina, Clutch, Disco, Productos, Repuestos",False,Title,Default Title,,,,,,,,3612.0,0.0,shopify,180.0,deny,manual,14800.0,,True,True,700011672,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
guaya-clutch-eco-deluxe-original-hero-1,"27.0.700011670 GUAYA CLUTCH ECO DELUXE ""ORIGINAL HERO""",,700011670,,,Producto,"Andina, Clutch, Productos, Repuestos",False,Title,Default Title,,,,,,,,3611.0,0.0,shopify,0.0,deny,manual,7900.0,,True,True,700011670,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
guaya-acelerador-2-gixxer-250-original-suzuki,"nan.700011665 GUAYA ACELERADOR 2 GIXXER-250 ""ORIGINAL SUZUKI""",,700011665,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3610.0,0.0,shopify,110.0,deny,manual,24000.0,,True,True,700011665,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
guaya-acelerador-gixxer-250-original-suzuki,"nan.700011663 GUAYA ACELERADOR GIXXER-250 ""ORIGINAL SUZUKI""",,700011663,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3609.0,0.0,shopify,26.0,deny,manual,23000.0,,True,True,700011663,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
guaya-acelerador-cb-160f-original-honda-1,"nan.700011654 GUAYA ACELERADOR CB-160F ""ORIGINAL HONDA""",,700011654,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3608.0,0.0,shopify,0.0,deny,manual,15800.0,,True,True,700011654,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
guaya-acelerador-pulsar-200ns-genuine-bajaj-1,"nan.700011652 GUAYA ACELERADOR PULSAR-200NS ""GENUINE BAJAJ""",,700011652,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3607.0,0.0,shopify,0.0,deny,manual,17200.0,,True,True,700011652,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
filtro-aire-discover-125st-genuine-bajaj,"41.0.700011635 FILTRO AIRE DISCOVER-125ST ""GENUINE BAJAJ""",,700011635,,,Producto,"Andina, Disco, Filtro, Filtros, Productos, Repuestos",False,Title,Default Title,,,,,,,,3606.0,0.0,shopify,0.0,deny,manual,18000.0,,True,True,700011635,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
filtro-aire-pulsar-200ns-fi-genuine-bajaj,"41.0.700011630 FILTRO AIRE PULSAR-200NS Fi ""GENUINE BAJAJ""",,700011630,,,Producto,"Andina, Filtro, Filtros, Productos, Repuestos",False,Title,Default Title,,,,,,,,3605.0,0.0,shopify,0.0,deny,manual,21500.0,,True,True,700011630,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
filtro-aire-pulsar-200ns-genuine-bajaj,"41.0.700011629 FILTRO AIRE PULSAR-200NS ""GENUINE BAJAJ""",,700011629,,,Producto,"Andina, Filtro, Filtros, Productos, Repuestos",False,Title,Default Title,,,,,,,,3604.0,0.0,shopify,0.0,deny,manual,17400.0,,True,True,700011629,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
filtro-aire-sz-16r-original-yamaha,"41.0.700011626 FILTRO AIRE SZ-16R ""ORIGINAL YAMAHA""",,700011626,,,Producto,"Andina, Filtro, Filtros, Productos, Repuestos",False,Title,Default Title,,,,,,,,3603.0,0.0,shopify,0.0,deny,manual,27000.0,,True,True,700011626,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
filtro-aire-xpulse-200-original-hero,"41.0.700011625 FILTRO AIRE XPULSE-200 ""ORIGINAL HERO""",,700011625,,,Producto,"Andina, Filtro, Filtros, Productos, Repuestos",False,Title,Default Title,,,,,,,,3602.0,0.0,shopify,0.0,deny,manual,17900.0,,True,True,700011625,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
filtro-aire-gixxer-250-original-suzuki,"41.0.700011624 FILTRO AIRE GIXXER-250 ""ORIGINAL SUZUKI""",,700011624,,,Producto,"Andina, Filtro, Filtros, Productos, Repuestos",False,Title,Default Title,,,,,,,,3601.0,0.0,shopify,0.0,deny,manual,17000.0,,True,True,700011624,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
filtro-aire-tvs-raider-original-tvs,"41.0.700011623 FILTRO AIRE TVS-RAIDER ""ORIGINAL TVS""",,700011623,,,Producto,"Andina, Filtro, Filtros, Productos, Repuestos",False,Title,Default Title,,,,,,,,3600.0,0.0,shopify,0.0,deny,manual,11000.0,,True,True,700011623,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
filtro-de-aceite-boxer-ct100-tec-genuine-bajaj-1,"41.0.700011621 FILTRO DE ACEITE BOXER-CT100 TEC ""GENUINE BAJAJ""",,700011621,,,Producto,"Andina, Filtro, Filtros, Productos, Repuestos",False,Title,Default Title,,,,,,,,3599.0,0.0,shopify,2078.0,deny,manual,3800.0,,True,True,700011621,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
estator-bobinas-gixxer-250-original-suzuki,"10.0.700011593 ESTATOR BOBINAS GIXXER-250 ""ORIGINAL SUZUKI""",,700011593,,,Producto,"Andina, Bobinas, Estator, Estatores Bobinas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3598.0,0.0,shopify,0.0,deny,manual,195000.0,,True,True,700011593,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
estator-bobinas-pulsar-200ns-fi-genuine-bajaj,"10.0.700011580 ESTATOR BOBINAS PULSAR-200NS Fi ""GENUINE BAJAJ""",,700011580,,,Producto,"Andina, Bobinas, Estator, Estatores Bobinas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3596.0,0.0,shopify,0.0,deny,manual,97000.0,,True,True,700011580,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
empaque-tapa-volante-tvs-raider-original-tvs,"nan.700011562 EMPAQUE TAPA VOLANTE TVS-RAIDER ""ORIGINAL TVS""",,700011562,,,Producto,"Andina, Productos, Repuestos, Tapa",False,Title,Default Title,,,,,,,,3595.0,0.0,shopify,0.0,deny,manual,2250.0,,True,True,700011562,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
empaque-tapa-clutch-fz-25-original-yamaha,"27.0.700011555 EMPAQUE TAPA CLUTCH FZ-25 ""ORIGINAL YAMAHA""",,700011555,,,Producto,"Andina, Clutch, Productos, Repuestos, Tapa",False,Title,Default Title,,,,,,,,3594.0,0.0,shopify,5.0,deny,manual,13000.0,,True,True,700011555,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
comando-izquierdo-gixxer-150-original-suzuki,"28.0.700011136 COMANDO IZQUIERDO GIXXER-150 ""ORIGINAL SUZUKI""",,700011136,,,Producto,"Andina, Comando, Productos, Repuestos",False,Title,Default Title,,,,,,,,3585.0,0.0,shopify,0.0,deny,manual,33500.0,,True,True,700011136,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
caucho-conector-cuerpo-aceleracion-pulsar-200ns-genuine-bajaj,"23.0.700011009 CAUCHO CONECTOR CUERPO ACELERACION PULSAR-200NS ""GENUINE BAJAJ""",,700011009,,,Producto,"Andina, Caucho, Cauchos, Productos, Repuestos",False,Title,Default Title,,,,,,,,3572.0,0.0,shopify,0.0,deny,manual,6500.0,,True,True,700011009,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
caucho-conector-cuerpo-aceleracion-pulsar-180-fi-genuine-bajaj,"23.0.700011007 CAUCHO CONECTOR CUERPO ACELERACION PULSAR-180 Fi ""GENUINE BAJAJ""",,700011007,,,Producto,"Andina, Caucho, Cauchos, Productos, Repuestos",False,Title,Default Title,,,,,,,,3571.0,0.0,shopify,0.0,deny,manual,3800.0,,True,True,700011007,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
caucho-conector-caja-filtro-pulsar-200ns-genuine-bajaj,"23.0.700011005 CAUCHO CONECTOR CAJA FILTRO PULSAR-200NS ""GENUINE BAJAJ""",,700011005,,,Producto,"Andina, Caucho, Cauchos, Filtro, Productos, Repuestos",False,Title,Default Title,,,,,,,,3570.0,0.0,shopify,0.0,deny,manual,12000.0,,True,True,700011005,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
caucho-conector-caja-filtro-fz-16-original-yamaha,"23.0.700011004 CAUCHO CONECTOR CAJA FILTRO FZ-16 ""ORIGINAL YAMAHA""",,700011004,,,Producto,"Andina, Caucho, Cauchos, Filtro, Productos, Repuestos",False,Title,Default Title,,,,,,,,3569.0,0.0,shopify,66.0,deny,manual,51000.0,,True,True,700011004,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
caucho-conector-cuerpo-aceleracion-fz-2-0-original-yamaha,"23.0.700011003 CAUCHO CONECTOR CUERPO ACELERACION FZ-2.0 ""ORIGINAL YAMAHA""",,700011003,,,Producto,"Andina, Caucho, Cauchos, Productos, Repuestos",False,Title,Default Title,,,,,,,,3568.0,0.0,shopify,13.0,deny,manual,14500.0,,True,True,700011003,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
caucho-conector-carburador-fz-16-original-yamaha,"22.0.700011002 CAUCHO CONECTOR CARBURADOR FZ-16 ""ORIGINAL YAMAHA""",,700011002,,,Producto,"Andina, Carburadores, Caucho, Cauchos, Productos, Repuestos",False,Title,Default Title,,,,,,,,3567.0,0.0,shopify,0.0,deny,manual,13800.0,,True,True,700011002,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
canastilla-caja-boxer-ct100-tec-genuine-bajaj,"20.0.700010835 CANASTILLA CAJA BOXER-CT100 TEC ""GENUINE BAJAJ""",,700010835,,,Producto,"Andina, Canastilla, Productos, Repuestos",False,Title,Default Title,,,,,,,,3566.0,0.0,shopify,0.0,deny,manual,3700.0,,True,True,700010835,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
cadenilla-distribucion-gixxer-250-original-suzuki,"16.0.700010821 CADENILLA DISTRIBUCION GIXXER-250 ""ORIGINAL SUZUKI""",,700010821,,,Producto,"Andina, Cadenilla, Cadenillas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3565.0,0.0,shopify,0.0,deny,manual,36000.0,,True,True,700010821,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
cadenilla-distribucion-cb-110-original-honda,"16.0.700010812 CADENILLA DISTRIBUCION CB-110 ""ORIGINAL HONDA""",,700010812,,,Producto,"Andina, Cadenilla, Cadenillas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3564.0,0.0,shopify,131.0,deny,manual,11700.0,,True,True,700010812,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
cadenilla-distribucion-pulsar-150ns-genuine-bajaj,"16.0.700010807 CADENILLA DISTRIBUCION PULSAR-150NS ""GENUINE BAJAJ""",,700010807,,,Producto,"Andina, Cadenilla, Cadenillas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3563.0,0.0,shopify,0.0,deny,manual,23000.0,,True,True,700010807,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
cadenilla-distribucion-pulsar-135-genuine-bajaj-1,"16.0.700010806 CADENILLA DISTRIBUCION PULSAR-135 ""GENUINE BAJAJ""",,700010806,,,Producto,"Andina, Cadenilla, Cadenillas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3562.0,0.0,shopify,454.0,deny,manual,15000.0,,True,True,700010806,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
cadenilla-distribucion-boxer-ct100-ks-es-genuine-bajaj,"16.0.700010805 CADENILLA DISTRIBUCION BOXER-CT100 KS-ES ""GENUINE BAJAJ""",,700010805,,,Producto,"Andina, Cadenilla, Cadenillas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3561.0,0.0,shopify,0.0,deny,manual,16000.0,,True,True,700010805,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
cable-sensor-velocimetro-pulsar-200ns-genuine-bajaj,"nan.700010503 CABLE SENSOR VELOCIMETRO PULSAR-200NS ""GENUINE BAJAJ""",,700010503,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3560.0,0.0,shopify,0.0,deny,manual,25000.0,,True,True,700010503,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
cable-sensor-velocimetro-pulsar-135-genuine-bajaj,"nan.700010501 CABLE SENSOR VELOCIMETRO PULSAR-135 ""GENUINE BAJAJ""",,700010501,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3559.0,0.0,shopify,99.0,deny,manual,22000.0,,True,True,700010501,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
buje-largo-balanceador-pulsar-200ns-genuine-bajaj,"13.0.700010469 BUJE LARGO BALANCEADOR PULSAR-200NS ""GENUINE BAJAJ""",,700010469,,,Producto,"Andina, Bujes, Productos, Repuestos",False,Title,Default Title,,,,,,,,3558.0,0.0,shopify,5.0,deny,manual,25000.0,,True,True,700010469,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
bomba-de-combustible-completa-fz-2-0-original-yamaha,"11.0.700010425 BOMBA DE COMBUSTIBLE COMPLETA FZ-2.0 ""ORIGINAL YAMAHA""",,700010425,,,Producto,"Andina, Bombas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3557.0,0.0,shopify,19.0,deny,manual,451000.0,,True,True,700010425,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
bomba-de-aceite-gixxer-250-original-suzuki,"11.0.700010404 BOMBA DE ACEITE GIXXER-250 ""ORIGINAL SUZUKI""",,700010404,,,Producto,"Andina, Bombas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3556.0,0.0,shopify,0.0,deny,manual,34500.0,,True,True,700010404,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
bomba-de-aceite-ignitor-125-original-hero,"11.0.700010402 BOMBA DE ACEITE IGNITOR-125 ""ORIGINAL HERO""",,700010402,,,Producto,"Andina, Bombas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3555.0,0.0,shopify,0.0,deny,manual,37000.0,,True,True,700010402,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
bomba-de-aceite-pulsar-135-genuine-bajaj,"11.0.700010396 BOMBA DE ACEITE PULSAR-135 ""GENUINE BAJAJ""",,700010396,,,Producto,"Andina, Bombas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3554.0,0.0,shopify,8.0,deny,manual,14950.0,,True,True,700010396,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
bomba-de-aceite-fz-25-original-yamaha,"11.0.700010382 BOMBA DE ACEITE FZ-25 ""ORIGINAL YAMAHA""",,700010382,,,Producto,"Andina, Bombas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3553.0,0.0,shopify,24.0,deny,manual,50000.0,,True,True,700010382,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
biela-pulsar-200ns-genuine-bajaj,"nan.700010270 BIELA PULSAR-200NS ""GENUINE BAJAJ""",,700010270,,,Producto,"Andina, Biela, Productos, Repuestos",False,Title,Default Title,,,,,,,,3552.0,0.0,shopify,36.0,deny,manual,56000.0,,True,True,700010270,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
base-pulverizador-aguja-gixxer-150-original-suzuki,"nan.700010266 BASE PULVERIZADOR AGUJA GIXXER-150 ""ORIGINAL SUZUKI""",,700010266,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3551.0,0.0,shopify,14.0,deny,manual,4200.0,,True,True,700010266,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
balinera-ciguenal-6322-pulsar-135-genuine-bajaj,"8.0.700010223 BALINERA CIGUEÑAL 6322 PULSAR-135 ""GENUINE BAJAJ""",,700010223,,,Producto,"Andina, Balinera, Balineras, Productos, Repuestos",False,Title,Default Title,,,,,,,,3550.0,0.0,shopify,336.0,deny,manual,20000.0,,True,True,700010223,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
balinera-ciguenal-6304-boxer-ct100-tec-genuine-bajaj,"8.0.700010222 BALINERA CIGUEÑAL 6304 BOXER-CT100 TEC ""GENUINE BAJAJ""",,700010222,,,Producto,"Andina, Balinera, Balineras, Productos, Repuestos",False,Title,Default Title,,,,,,,,3549.0,0.0,shopify,0.0,deny,manual,11300.0,,True,True,700010222,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
balinera-ciguenal-72x35x15-cbf-150-fag,"8.0.700010220 BALINERA CIGUEÑAL (72X35X15) CBF-150 ""FAG""",,700010220,,,Producto,"Andina, Balinera, Balineras, Productos, Repuestos",False,Title,Default Title,,,,,,,,3548.0,0.0,shopify,0.0,deny,manual,34500.0,,True,True,700010220,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
balinera-ciguenal-30x58x17-cbf-150-fag,"8.0.700010219 BALINERA CIGUEÑAL (30X58X17) CBF-150 ""FAG""",,700010219,,,Producto,"Andina, Balinera, Balineras, Productos, Repuestos",False,Title,Default Title,,,,,,,,3547.0,0.0,shopify,0.0,deny,manual,43200.0,,True,True,700010219,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
balancin-escape-pulsar-200ns-genuine-bajaj-1,"7.0.700010217 BALANCIN ESCAPE PULSAR-200NS ""GENUINE BAJAJ""",,700010217,,,Producto,"Andina, Balancines, Productos, Repuestos",False,Title,Default Title,,,,,,,,3546.0,0.0,shopify,17.0,deny,manual,36000.0,,True,True,700010217,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
balancin-escape-pulsar-150ns-genuine-bajaj-1,"7.0.700010216 BALANCIN ESCAPE PULSAR-150NS ""GENUINE BAJAJ""",,700010216,,,Producto,"Andina, Balancines, Productos, Repuestos",False,Title,Default Title,,,,,,,,3545.0,0.0,shopify,0.0,deny,manual,27000.0,,True,True,700010216,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
balancin-admision-escape-pulsar-135-genuine-bajaj-1,"7.0.700010215 BALANCIN ADMISION ESCAPE PULSAR-135 ""GENUINE BAJAJ""",,700010215,,,Producto,"Andina, Balancines, Productos, Repuestos",False,Title,Default Title,,,,,,,,3544.0,0.0,shopify,17.0,deny,manual,27000.0,,True,True,700010215,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
balancin-admision-escape-discover-125st-genuine-bajaj,"7.0.700010214 BALANCIN ADMISION ESCAPE DISCOVER-125ST ""GENUINE BAJAJ""",,700010214,,,Producto,"Andina, Balancines, Disco, Productos, Repuestos",False,Title,Default Title,,,,,,,,3543.0,0.0,shopify,0.0,deny,manual,27000.0,,True,True,700010214,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
balancin-admision-escape-boxer-ct100-tec-genuine-bajaj,"7.0.700010211 BALANCIN ADMISION ESCAPE BOXER-CT100 TEC ""GENUINE BAJAJ""",,700010211,,,Producto,"Andina, Balancines, Productos, Repuestos",False,Title,Default Title,,,,,,,,3542.0,0.0,shopify,192.0,deny,manual,23000.0,,True,True,700010211,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
balancin-admision-escape-eco-deluxe-original-hero,"7.0.700010204 BALANCIN ADMISION ESCAPE ECO DELUXE ""ORIGINAL HERO""",,700010204,,,Producto,"Andina, Balancines, Productos, Repuestos",False,Title,Default Title,,,,,,,,3541.0,0.0,shopify,0.0,deny,manual,25000.0,,True,True,700010204,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
balancin-escape-rtr-200-apache-original-tvs,"7.0.700010201 BALANCIN ESCAPE RTR-200 APACHE ""ORIGINAL TVS""",,700010201,,,Producto,"Andina, Balancines, Productos, Repuestos",False,Title,Default Title,,,,,,,,3540.0,0.0,shopify,0.0,deny,manual,50400.0,,True,True,700010201,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
balancin-admision-rtr-200-apache-original-tvs,"7.0.700010200 BALANCIN ADMISION RTR-200 APACHE ""ORIGINAL TVS""",,700010200,,,Producto,"Andina, Balancines, Productos, Repuestos",False,Title,Default Title,,,,,,,,3539.0,0.0,shopify,0.0,deny,manual,50300.0,,True,True,700010200,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
balancin-admision-pulsar-150ns-genuine-bajaj-1,"7.0.700010193 BALANCIN ADMISION PULSAR-150NS ""GENUINE BAJAJ""",,700010193,,,Producto,"Andina, Balancines, Productos, Repuestos",False,Title,Default Title,,,,,,,,3538.0,0.0,shopify,0.0,deny,manual,28000.0,,True,True,700010193,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
balanceador-pulsar-200ns-genuine-bajaj,"nan.700010192 BALANCEADOR PULSAR-200NS ""GENUINE BAJAJ""",,700010192,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3537.0,0.0,shopify,0.0,deny,manual,108000.0,,True,True,700010192,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
arbol-de-levas-gixxer-150-original-suzuki,"5.0.700010183 ARBOL DE LEVAS GIXXER-150 ""ORIGINAL SUZUKI""",,700010183,,,Producto,"Andina, DE, Levas, Productos, Repuestos, Árboles de levas",False,Title,Default Title,,,,,,,,3536.0,0.0,shopify,23.0,deny,manual,95000.0,,True,True,700010183,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
arbol-de-levas-eco-deluxe-original-hero-1,"5.0.700010181 ARBOL DE LEVAS ECO DELUXE ""ORIGINAL HERO""",,700010181,,,Producto,"Andina, DE, Levas, Productos, Repuestos, Árboles de levas",False,Title,Default Title,,,,,,,,3535.0,0.0,shopify,0.0,deny,manual,54000.0,,True,True,700010181,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
arbol-de-levas-fz-25-original-yamaha,"5.0.700010179 ARBOL DE LEVAS FZ-25 ""ORIGINAL YAMAHA""",,700010179,,,Producto,"Andina, DE, Levas, Productos, Repuestos, Árboles de levas",False,Title,Default Title,,,,,,,,3534.0,0.0,shopify,4.0,deny,manual,169000.0,,True,True,700010179,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
aguja-cortina-gixxer-150-original-suzuki,"nan.700010002 AGUJA CORTINA GIXXER-150 ""ORIGINAL SUZUKI""",,700010002,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3533.0,0.0,shopify,12.0,deny,manual,4900.0,,True,True,700010002,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
eje-pasador-de-gato-cd-100-crown-1,"nan.200011513 EJE PASADOR DE GATO CD-100 ""CROWN""",,200011513,,,Producto,"Andina, Eje, Productos, Repuestos",False,Title,Default Title,,,,,,,,3129.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,200011513,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
eje-pasador-de-gato-eco-deluxe-original-hero,nan.200011512 EJE PASADOR DE GATO ECO-DELUXE ORIGINAL HERO,,200011512,,,Producto,"Andina, Eje, Productos, Repuestos",False,Title,Default Title,,,,,,,,3128.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,200011512,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
eje-pasador-de-gato-boxer-ct-100-tec-genuine-bajaj,nan.200011510 EJE PASADOR DE GATO BOXER CT-100 TEC GENUINE BAJAJ,,200011510,,,Producto,"Andina, Eje, Productos, Repuestos",False,Title,Default Title,,,,,,,,3127.0,0.0,shopify,322.0,deny,manual,3300.0,,True,True,200011510,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
eje-de-cambios-rtr-180-original-tvs,35.0.200011500 EJE DE CAMBIOS RTR-180 ORIGINAL TVS,,200011500,,,Producto,"Andina, Eje, Ejes Cambios, Productos, Repuestos",False,Title,Default Title,,,,,,,,3126.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,200011500,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
