Handle,Codigo,Title,Grupo,Body (HTML),Vendor,Product Category,Type,Tags,Tags Formula,Tags v2,Formula,Tags v3,Formula.1,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Status,Title_Final,Observacion
kit-cunas-direccion-cb-110-cbf-125-crown,800011331.0,"KIT CUNAS DIRECCION ""CROWN"" CB-110/DREAM NEO/INVICTA-150",68,,800011331.0,,Producto,"KIT CUNAS DIRECCION, CB-110, DREAM NEO, INVICTA-150","KIT CUNAS DIRECCION, CB-110, DREAM NEO, INVICTA-150",KIT CUNAS DIRECCION,KIT CUNAS DIRECCION,"CB-110, DREAM NEO, INVICTA-150",CB-110 / DREAM NEO / INVICTA-150,True,Title,Default Title,,,,,,,,800011331.0,0.0,shopify,277.0,deny,manual,11670.0,,True,True,,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011331.jpg?v=1753257557,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"068.007.KIT CUNAS DIRECCION ""CROWN"" CB-110/DREAM NEO/INVICTA-150",
kit-cunas-direccion-eco-deluxe-crown,800011330.0,"KIT CUNAS DIRECCION ""CROWN"" ECO DELUXE/CBF-125/150/CB-1/SPLENDOR-NXG",68,,800011330.0,,Producto,"KIT CUNAS DIRECCION, ECO DELUXE, CBF-125, 150, CB-1, SPLENDOR-NXG","KIT CUNAS DIRECCION, ECO DELUXE, CBF-125, 150, CB-1, SPLENDOR-NXG",KIT CUNAS DIRECCION,KIT CUNAS DIRECCION,"ECO DELUXE, CBF-125, 150, CB-1, SPLENDOR-NXG",ECO DELUXE/CBF-125/150/CB-1/SPLENDOR-NXG,True,Title,Default Title,,,,,,,,800011330.0,0.0,shopify,558.0,deny,manual,11650.0,,True,True,800011330.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011330.jpg?v=1753258201,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"068.006.KIT CUNAS DIRECCION ""CROWN"" ECO DELUXE/CBF-125/150/CB-1/SPLENDOR-NXG",
kit-cunas-direccion-eco-100-crown,800011329.0,"KIT CUNAS DIRECCION ""CROWN"" ECO-100+/AK125SL NKD/AK125-150TT/XL125-185",68,,800011329.0,,Producto,"KIT CUNAS DIRECCION, ECO-100+, AK125SL NKD, AK125-150TT, XL125-185","KIT CUNAS DIRECCION, ECO-100+, AK125SL NKD, AK125-150TT, XL125-185",KIT CUNAS DIRECCION,KIT CUNAS DIRECCION,"ECO-100+, AK125SL NKD, AK125-150TT, XL125-185",ECO-100+ / AK125SL NKD / AK125-150TT / XL125-185,True,Title,Default Title,,,,,,,,800011329.0,0.0,shopify,115.0,deny,manual,7900.0,,True,True,800011329.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011329.1.jpg?v=1753256500,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"068.005.KIT CUNAS DIRECCION ""CROWN"" ECO-100+/AK125SL NKD/AK125-150TT/XL125-185",
kit-cunas-direccion-libero-110-crown,800011335.0,"KIT CUNAS DIRECCION ""CROWN"" LIBERO-110/RX-115/DT125K/FZ16 /CRYPTON/BWS",68,,800011335.0,,Producto,"KIT CUNAS DIRECCION, LIBERO-110, RX-115, DT125K, FZ16 , CRYPTON,  BWS","KIT CUNAS DIRECCION, LIBERO-110, RX-115, DT125K, FZ16 , CRYPTON,  BWS",KIT CUNAS DIRECCION,KIT CUNAS DIRECCION,"LIBERO-110, RX-115, DT125K, FZ16 , CRYPTON,  BWS",LIBERO-110 / RX-115 / DT125K / FZ16 /CRYPTON/ BWS,True,Title,Default Title,,,,,,,,800011335.0,0.0,shopify,523.0,deny,manual,10200.0,,True,True,800011335.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011335.1.jpg?v=1753258199,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"068.010.KIT CUNAS DIRECCION ""CROWN"" LIBERO-110/RX-115/DT125K/FZ16 /CRYPTON/BWS",
kit-cunas-direccion-pulsar-200ns-crown,800011349.0,"KIT CUNAS DIRECCION ""CROWN"" PULSAR - 200NS",68,,800011349.0,,Producto,"KIT CUNAS DIRECCION, PULSAR - 200NS","KIT CUNAS DIRECCION, PULSAR - 200NS",KIT CUNAS DIRECCION,KIT CUNAS DIRECCION,PULSAR - 200NS,PULSAR - 200NS,True,Title,Default Title,,,,,,,,800011349.0,0.0,shopify,70.0,deny,manual,11600.0,,True,True,800011349.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011349.1.jpg?v=1753256769,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"068.014.KIT CUNAS DIRECCION ""CROWN"" PULSAR - 200NS",
kit-cunas-direccion-tvs-100-sport-crown-1,800011345.0,"KIT CUNAS DIRECCION ""CROWN"" TVS-100 SPORT/APACHE-160-180 2V",68,,800011345.0,,Producto,KIT CUNAS DIRECCION,", ",,,,,True,Title,Default Title,,,,,,,,800011345.0,0.0,shopify,0.0,deny,manual,11300.0,,True,True,800011345.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011345.1.jpg?v=1753257399,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"068.013.KIT CUNAS DIRECCION ""CROWN"" TVS-100 SPORT/APACHE-160-180 2V",
kit-cunas-direccion-xtz-250-crown,800011339.0,"KIT CUNAS DIRECCION ""CROWN"" XTZ-250",68,,800011339.0,,Producto,"KIT CUNAS DIRECCION, XTZ-250","KIT CUNAS DIRECCION, XTZ-250",KIT CUNAS DIRECCION,KIT CUNAS DIRECCION,XTZ-250,XTZ-250,True,Title,Default Title,,,,,,,,800011339.0,0.0,shopify,0.0,deny,manual,14000.0,,True,True,8000011339.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011339.1.jpg?v=1753256502,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"068.012.KIT CUNAS DIRECCION ""CROWN"" XTZ-250",
kit-cunas-direccion-de-rodillo-akt-200sm-ttr-crown,800011325.0,"KIT CUNAS DIRECCION (DE RODILLO) ""CROWN"" AKT-200SM/TTR/MRX-125/150/KLX-150",68,,800011325.0,,Producto,"KIT CUNAS DIRECCION, AKT-200SM, TTR, MRX-125, 150, KLX-150","KIT CUNAS DIRECCION, AKT-200SM, TTR, MRX-125, 150, KLX-150",KIT CUNAS DIRECCION,KIT CUNAS DIRECCION,"AKT-200SM, TTR, MRX-125, 150, KLX-150",AKT-200SM/TTR / MRX-125/150 / KLX-150,True,Title,Default Title,,,,,,,,800011325.0,0.0,shopify,315.0,deny,manual,12950.0,,True,True,800011325.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011325.1.jpg?v=1753258204,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"068.004.KIT CUNAS DIRECCION (DE RODILLO) ""CROWN"" AKT-200SM/TTR/MRX-125/150/KLX-150",
kit-cunas-direccion-nxr-125-crown,800011333.0,"KIT CUNAS DIRECCION (RODILLO) X 4 PCS ""CROWN"" NXR-125/XLR-125/XR-125L/BRIO/XR-150L/XL-200",68,,800011333.0,,Producto,"KIT CUNAS DIRECCION, NXR-125, XLR-125, XR-125L, BRIO, XR-150L, XL-200","KIT CUNAS DIRECCION, NXR-125, XLR-125, XR-125L, BRIO, XR-150L, XL-200",KIT CUNAS DIRECCION,KIT CUNAS DIRECCION,"NXR-125, XLR-125, XR-125L, BRIO, XR-150L, XL-200",NXR-125 / XLR-125 / XR-125L/BRIO / XR-150L / XL-200,True,Title,Default Title,,,,,,,,800011333.0,0.0,shopify,379.0,deny,manual,12100.0,,True,True,800011333.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011333.1.jpg?v=1753256648,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"068.009.KIT CUNAS DIRECCION (RODILLO) X 4 PCS ""CROWN"" NXR-125/XLR-125/XR-125L/BRIO/XR-150L/XL-200",
kit-cunas-direccion-xtz-125-2013-2017-crown,800011338.0,"KIT CUNAS DIRECCION X 21 PCS ""CROWN"" XTZ-125 (2013/2017)",68,,800011338.0,,Producto,"KIT CUNAS DIRECCION, XTZ-125 (2013, 2017)","KIT CUNAS DIRECCION, XTZ-125 (2013, 2017)",KIT CUNAS DIRECCION,KIT CUNAS DIRECCION,"XTZ-125 (2013, 2017)",XTZ-125 (2013/2017),True,Title,Default Title,,,,,,,,800011338.0,0.0,shopify,454.0,deny,manual,12100.0,,True,True,800011338.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011338.1.jpg?v=1753256650,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"068.011.KIT CUNAS DIRECCION X 21 PCS ""CROWN"" XTZ-125 (2013/2017)",
kit-cunas-direccion-gn125-h-crown,800011321.0,"KIT CUNAS DIRECCION X 36 PCS ""CROWN"" GN-125H / GS-125 / TS-125 / AKT-EVO",68,,800011321.0,,Producto,"KIT CUNAS DIRECCION, GN-125H, GS-125, TS-125, AKT-EVO","KIT CUNAS DIRECCION, GN-125H, GS-125, TS-125, AKT-EVO",KIT CUNAS DIRECCION,KIT CUNAS DIRECCION,"GN-125H, GS-125, TS-125, AKT-EVO",GN-125H / GS-125 / TS-125 / AKT-EVO,True,Title,Default Title,,,,,,,,800011321.0,0.0,shopify,316.0,deny,manual,11100.0,,True,True,800011321.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011321.1.jpg?v=1753256793,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"068.002.KIT CUNAS DIRECCION X 36 PCS ""CROWN"" GN-125H / GS-125 / TS-125 / AKT-EVO",
kit-cunas-direccion-x-4-pcs-pulsar-135ls-crown,100011334.0,"KIT CUNAS DIRECCION X 4 PCS PULSAR-135LS ""CROWN""",68,,100011334.0,,Producto,"KIT CUNAS DIRECCION, PULSAR 135 LS ","KIT CUNAS DIRECCION, PULSAR 135 LS ",KIT CUNAS DIRECCION,KIT CUNAS DIRECCION,PULSAR 135 LS ,PULSAR 135 LS ,True,Title,Default Title,,,,,,,,100011334.0,0.0,shopify,5.0,deny,manual,12120.0,,True,True,100011334.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/100011334.jpg?v=1753258392,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"068.001.KIT CUNAS DIRECCION X 4 PCS PULSAR-135LS ""CROWN""",
cuna-valvula-boxer-kit-x-6-pcs-crown,800011310.0,KIT CUÑAS DE VALVULA Y ARANDELA BOXER CT 100/CALIBER 115/PLATINO 100,69,,800011310.0,,Producto,KIT CUNAS DIRECCION,", ",,,,,True,Title,Default Title,,,,,,,,800011310.0,0.0,shopify,0.0,deny,manual,2895.0,,True,True,800011310.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011310.1.jpg?v=1753256850,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,069.001.KIT CUÑAS DE VALVULA Y ARANDELA BOXER CT 100/CALIBER 115/PLATINO 100,
kit-tijeras-x-4-pcs-cb-110-crown,800011921.0,"KIT DE TIJERAS X4 PCS ""CROWN"" CB-110",70,,800011921.0,,Producto,"KIT TIJERAS, CB-110","KIT TIJERAS, CB-110",KIT TIJERAS,KIT TIJERAS,CB-110,CB-110,True,Title,Default Title,,,,,,,,800011921.0,0.0,shopify,126.0,deny,manual,12720.0,,True,True,800011921.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011921.jpg?v=1753258075,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"070.002.KIT DE TIJERAS X4 PCS ""CROWN"" CB-110",
kit-tijeras-x-4-pcs-eco-deluxe-crown,800011920.0,"KIT DE TIJERAS X4 PCS ""CROWN"" ECO DELUXE( HASTA 2014)",70,,800011920.0,,Producto,"KIT TIJERAS, ECO DELUXE( HASTA 2014)","KIT TIJERAS, ECO DELUXE( HASTA 2014)",KIT TIJERAS,KIT TIJERAS,ECO DELUXE( HASTA 2014),ECO DELUXE( HASTA 2014),True,Title,Default Title,,,,,,,,800011920.0,0.0,shopify,7.0,deny,manual,12700.0,,True,True,800011920.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011920.jpg?v=1753258077,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"070.001.KIT DE TIJERAS X4 PCS ""CROWN"" ECO DELUXE( HASTA 2014)",
kit-discos-clutch-x-2-pcs-24t-crypton-115-crown,100012003.0,"KIT DISCOS CLUTCH X 2 PCS 24T CRYPTON-115 ""CROWN""",71,,100012003.0,,Producto,KIT DISCOS CLUTCH ,", ",,,,,True,Title,Default Title,,,,,,,,100012003.0,0.0,shopify,0.0,deny,manual,7400.0,,True,True,100012003.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/100012003.jpg?v=1753256674,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"071.002.KIT DISCOS CLUTCH X 2 PCS 24T CRYPTON-115 ""CROWN""",
kit-discos-clutch-x-5-pcs-pulsar-135-ls-crown,800011429.0,"KIT DISCOS CLUTCH X 5 PCS ""CROWN"" PULSAR 135-LS/XCD-125/CBZ-160/WIND-125",71,,800011429.0,,Producto,"KIT DISCOS CLUTCH, PULSAR 135-LS, XCD-125, CBZ-160, WIND-125","KIT DISCOS CLUTCH, PULSAR 135-LS, XCD-125, CBZ-160, WIND-125",KIT DISCOS CLUTCH,KIT DISCOS CLUTCH,"PULSAR 135-LS, XCD-125, CBZ-160, WIND-125",PULSAR 135-LS / XCD-125 / CBZ-160 / WIND-125,True,Title,Default Title,,,,,,,,800011429.0,0.0,shopify,241.0,deny,manual,10450.0,,True,True,800011429.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011429.1.jpg?v=1753258179,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"071.004.KIT DISCOS CLUTCH X 5 PCS ""CROWN"" PULSAR 135-LS/XCD-125/CBZ-160/WIND-125",
kit-discos-clutch-x-5-pcs-rx125-crown,100012001.0,"KIT DISCOS CLUTCH X 5 PCS RX125 ""CROWN""",71,,100012001.0,,Producto,"KIT DISCOS CLUTCH, RX-115 , RX100A, LIBERO110, DT100 , RX125  , YBR-125SS, XTZ-125MV","KIT DISCOS CLUTCH, RX-115 , RX100A, LIBERO110, DT100 , RX125  , YBR-125SS, XTZ-125MV",KIT DISCOS CLUTCH,KIT DISCOS CLUTCH,"RX-115 , RX100A, LIBERO110, DT100 , RX125  , YBR-125SS, XTZ-125MV",RX-115 /RX100A/LIBERO110/DT100 /RX125  /YBR-125SS/XTZ-125MV,True,Title,Default Title,,,,,,,,100012001.0,0.0,shopify,0.0,deny,manual,11100.0,,True,True,100012001.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/100012001.jpg?v=1753258388,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"071.001.KIT DISCOS CLUTCH X 5 PCS RX125 ""CROWN""",
kit-disc0s-clutch-x-6-pcs-pulsar-200ns-crown,800011430.0,"KIT DISCOS CLUTCH X 6 PCS ""CROWN"" PULSAR-200NS/KMX-125",71,,800011430.0,,Producto,"KIT DISCOS CLUTCH, PULSAR- 200NS, KMX-125","KIT DISCOS CLUTCH, PULSAR- 200NS, KMX-125",KIT DISCOS CLUTCH,KIT DISCOS CLUTCH,"PULSAR- 200NS, KMX-125",PULSAR- 200NS / KMX-125,True,Title,Default Title,,,,,,,,800011430.0,0.0,shopify,184.0,deny,manual,14500.0,,True,True,800011430.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011430.1.jpg?v=1753258177,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"071.005.KIT DISCOS CLUTCH X 6 PCS ""CROWN"" PULSAR-200NS/KMX-125",
kit-discos-clutch-c-90-x-3-pcs-crown,800011440.0,"KIT DISCOS CLUTCH X3 PCS ""CROWN"" C90 / C70 / AKT110 ESPECIAL",71,,800011440.0,,Producto,"KIT DISCOS CLUTCH, C90, C70, AKT110 ESPECIAL","KIT DISCOS CLUTCH, C90, C70, AKT110 ESPECIAL",KIT DISCOS CLUTCH,KIT DISCOS CLUTCH,"C90, C70, AKT110 ESPECIAL",C90 / C70 / AKT110 ESPECIAL,True,Title,Default Title,,,,,,,,800011440.0,0.0,shopify,316.0,deny,manual,7450.0,,True,True,800011440.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011440.1.jpg?v=1753256496,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"071.009.KIT DISCOS CLUTCH X3 PCS ""CROWN"" C90 / C70 / AKT110 ESPECIAL",
kit-discos-clutch-ax-4-crown,800011433.0,"KIT DISCOS CLUTCH X4 PCS ""CROWN"" AX-4/BEST/VIVA R/VIVAX-115",71,,800011433.0,,Producto,"KIT DISCOS CLUTCH, AX-4, BEST, VIVA R, VIVAX-115","KIT DISCOS CLUTCH, AX-4, BEST, VIVA R, VIVAX-115",KIT DISCOS CLUTCH,KIT DISCOS CLUTCH,"AX-4, BEST, VIVA R, VIVAX-115",AX-4/BEST/VIVA R/VIVAX-115,True,Title,Default Title,,,,,,,,800011433.0,0.0,shopify,315.0,deny,manual,8400.0,,True,True,800011433.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011433.1.jpg?v=1753258173,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"071.008.KIT DISCOS CLUTCH X4 PCS ""CROWN"" AX-4/BEST/VIVA R/VIVAX-115",
kit-discos-clutch-x-5-pcs-akt-125-crown-1,800011428.0,"KIT DISCOS CLUTCH X5 PCS ""CROWN"" AKT125S/SL/NKD/TT/EVO/XL125/185/ CBF-150",71,,800011428.0,,Producto,"KIT DISCOS CLUTCH, AKT125S, SL, NKD, TT, EVO, XL125, 185,  CBF-150, STORM-125","KIT DISCOS CLUTCH, AKT125S, SL, NKD, TT, EVO, XL125, 185,  CBF-150, STORM-125",KIT DISCOS CLUTCH,KIT DISCOS CLUTCH,"AKT125S, SL, NKD, TT, EVO, XL125, 185,  CBF-150, STORM-125",AKT125S/SL/NKD/TT/EVO/XL125/185/ CBF-150/STORM-125,True,Title,Default Title,,,,,,,,800011428.0,0.0,shopify,33.0,deny,manual,9250.0,,True,True,800011428.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011428.1.jpg?v=1753256758,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"071.003.KIT DISCOS CLUTCH X5 PCS ""CROWN"" AKT125S/SL/NKD/TT/EVO/XL125/185/ CBF-150",
kit-discos-clutch-x-5-pcs-ax-100-crown-1,800011432.0,"KIT DISCOS CLUTCH X5 PCS ""CROWN"" AX-100",71,,800011432.0,,Producto,"KIT DISCOS CLUTCH, AX-100","KIT DISCOS CLUTCH, AX-100",KIT DISCOS CLUTCH,KIT DISCOS CLUTCH,AX-100,AX-100,True,Title,Default Title,,,,,,,,800011432.0,0.0,shopify,185.0,deny,manual,11500.0,,True,True,800011432.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011432.1.jpg?v=1753256756,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"071.007.KIT DISCOS CLUTCH X5 PCS ""CROWN"" AX-100",
kit-discos-clutch-boxer-crown,800011445.0,"KIT DISCOS CLUTCH X5 PCS ""CROWN"" BOXER CT 100/DISCOVER 100/DISCOVER-125ST/125+",71,,800011445.0,,Producto,"KIT DISCOS CLUTCH, BOXER CT 100,  BOXER CT S1D,   DISCOVER 100,  DISCOVER 100S,  PLATINO 100,  PLATINO 100 SPORT,  PLATINO 125 5S, DISCOVER-125ST, 125+ ","KIT DISCOS CLUTCH, BOXER CT 100,  BOXER CT S1D,   DISCOVER 100,  DISCOVER 100S,  PLATINO 100,  PLATINO 100 SPORT,  PLATINO 125 5S, DISCOVER-125ST, 125+ ",KIT DISCOS CLUTCH,KIT DISCOS CLUTCH,"BOXER CT 100,  BOXER CT S1D,   DISCOVER 100,  DISCOVER 100S,  PLATINO 100,  PLATINO 100 SPORT,  PLATINO 125 5S, DISCOVER-125ST, 125+ ",BOXER CT 100/ BOXER CT S1D/  DISCOVER 100/ DISCOVER 100S/ PLATINO 100/ PLATINO 100 SPORT/ PLATINO 125 5S/DISCOVER-125ST/125+ ,True,Title,Default Title,,,,,,,,800011445.0,0.0,shopify,227.0,deny,manual,9700.0,,True,True,800011445.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011445.1.jpg?v=1753258171,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"071.010.KIT DISCOS CLUTCH X5 PCS ""CROWN"" BOXER CT 100/DISCOVER 100/DISCOVER-125ST/125+",
kit-discos-clutch-gs-125-crown,800011431.0,"KIT DISCOS CLUTCH X5 PCS ""CROWN"" GS-125/GN-125H/TS-125/GS-150X/GIXXER-150",71,,800011431.0,,Producto,"KIT DISCOS CLUTCH, GS-125, GN-125H, TS-125, GS-150X, GIXXER-150","KIT DISCOS CLUTCH, GS-125, GN-125H, TS-125, GS-150X, GIXXER-150",KIT DISCOS CLUTCH,KIT DISCOS CLUTCH,"GS-125, GN-125H, TS-125, GS-150X, GIXXER-150",GS-125 / GN-125H / TS-125 / GS-150X / GIXXER-150,True,Title,Default Title,,,,,,,,800011431.0,0.0,shopify,60.0,deny,manual,10450.0,,True,True,800011431.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011431.1.jpg?v=1753258175,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"071.006.KIT DISCOS CLUTCH X5 PCS ""CROWN"" GS-125/GN-125H/TS-125/GS-150X/GIXXER-150",
kit-discos-clutch-xtz-250-x-6-pcs-crown,800011461.0,"KIT DISCOS CLUTCH X6 PCS ""CROWN"" XTZ-250/FZ25 /YBR250",71,,800011461.0,,Producto,"KIT DISCOS CLUTCH, XTZ-250, FZ25, YBR250","KIT DISCOS CLUTCH, XTZ-250, FZ25, YBR250",KIT DISCOS CLUTCH,KIT DISCOS CLUTCH,"XTZ-250, FZ25, YBR250",XTZ-250 / FZ25 / YBR250,True,Title,Default Title,,,,,,,,800011461.0,0.0,shopify,15.0,deny,manual,17000.0,,True,True,800011461.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011461.1.jpg?v=1753256494,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"071.011.KIT DISCOS CLUTCH X6 PCS ""CROWN"" XTZ-250/FZ25 /YBR250",
kit-distribucion-cb110-crown,800011981.0,"KIT DISTRIBUCION (NO RUIDO) ""CROWN"" CB-110/DREAM NEO",72,,800011981.0,,Producto,"KIT DISTRIBUCION , CB-110, DREAM NEO","KIT DISTRIBUCION , CB-110, DREAM NEO",KIT DISTRIBUCION ,KIT DISTRIBUCION ,"CB-110, DREAM NEO",CB-110/DREAM NEO,True,Title,Default Title,,,,,,,,800011981.0,0.0,shopify,0.0,deny,manual,18300.0,,True,True,800011981.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011981.1.jpg?v=1753257322,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"072.002.KIT DISTRIBUCION (NO RUIDO) ""CROWN"" CB-110/DREAM NEO",
kit-disribucion-cb-125f-crown,800011983.0,"KIT DISTRIBUCION (NO RUIDO) ""CROWN"" CB-125F / CB1",72,,800011983.0,,Producto,"KIT DISTRIBUCION , CB-125F, CB1","KIT DISTRIBUCION , CB-125F, CB1",KIT DISTRIBUCION ,KIT DISTRIBUCION ,"CB-125F, CB1",CB-125F / CB1,True,Title,Default Title,,,,,,,,800011983.0,0.0,shopify,550.0,deny,manual,22000.0,,True,True,800011983.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011983.jpg?v=1753256417,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"072.004.KIT DISTRIBUCION (NO RUIDO) ""CROWN"" CB-125F / CB1",
kit-distribucion-eco-deluxe-crown,800011980.0,"KIT DISTRIBUCION (NO RUIDO) ""CROWN"" ECODELUXE/ECO100+/ECO100/SPLENDOR+/SPLENDOR",72,,800011980.0,,Producto,"KIT DISTRIBUCION , ECODELUXE, ECO100+, ECO100, SPLENDOR+, SPLENDOR, CD 100 SLEEK","KIT DISTRIBUCION , ECODELUXE, ECO100+, ECO100, SPLENDOR+, SPLENDOR, CD 100 SLEEK",KIT DISTRIBUCION ,KIT DISTRIBUCION ,"ECODELUXE, ECO100+, ECO100, SPLENDOR+, SPLENDOR, CD 100 SLEEK",ECODELUXE/ECO100+/ECO100/SPLENDOR+/SPLENDOR/CD 100 SLEEK,True,Title,Default Title,,,,,,,,800011980.0,0.0,shopify,0.0,deny,manual,16200.0,,True,True,800011980.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011980.1.jpg?v=1753258066,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"072.001.KIT DISTRIBUCION (NO RUIDO) ""CROWN"" ECODELUXE/ECO100+/ECO100/SPLENDOR+/SPLENDOR",
kit-distribucion-wave-110-crown,800011982.0,"KIT DISTRIBUCION (NO RUIDO) ""CROWN"" WAVE-110",72,,800011982.0,,Producto,"KIT DISTRIBUCION , WAVE-110","KIT DISTRIBUCION , WAVE-110",KIT DISTRIBUCION ,KIT DISTRIBUCION ,WAVE-110,WAVE-110,True,Title,Default Title,,,,,,,,800011982.0,0.0,shopify,2.0,deny,manual,23450.0,,True,True,800011982.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011982.1.jpg?v=1753256625,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"072.003.KIT DISTRIBUCION (NO RUIDO) ""CROWN"" WAVE-110",
kit-distribucion-akt-125w-flex-crown,800011984.0,KIT DISTRIBUCION X 10 PCS AKT-125W FLEX,72,,800011984.0,,Producto,"KIT DISTRIBUCION , AKT-125W FLEX","KIT DISTRIBUCION , AKT-125W FLEX",KIT DISTRIBUCION ,KIT DISTRIBUCION ,AKT-125W FLEX,AKT-125W FLEX,True,Title,Default Title,,,,,,,,800011984.0,0.0,shopify,464.0,deny,manual,15200.0,,True,True,800011984.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011984.1.jpg?v=1753256215,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,072.005.KIT DISTRIBUCION X 10 PCS AKT-125W FLEX,
